id,tipo,id_publicacion,partido,comentario,likes_comentario,usuario,nombre_usuario,fecha_comentario,platform,tematica,opinion
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,"Que tal un guantanamo aprop de aqui  i anexo a el una fábrica de manufacturacion de productos del cerdo para que trabajen alli y se pagen el pasaje de vuelta a su puto país y problema solucionado..
  Perfecto",0,pfbid0rhcbmwSNvmp5k1Usdsr2mnoAWtewGWx4NiSLhLaNeh52j59tsSuxprdQsGzHaV5kl,Miguel Albaladejo,2026-05-27,facebook,otros,neutra
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,Yo hay algo que no me cuadra... Paran a 52 y solo 2 llevan droga? En rubi? No saben buscar o no estaban en el barrio correcto XD,0,100001635644998,Packo Rodriguez Solano,2026-05-27,facebook,servicios_publicos,neutra
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,Rubí es el paraiso gracias a los gobiernos progres no,1,pfbid0jVT11vZLCdjdjyr34PPiq4hatzDGER2PfZF2mRHjuc96mJmC8kfUViKSGrPSfttEl,Jonathan Vaz,2026-05-27,facebook,politica,positiva
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,Operación berga,0,100068359912317,Miguel Motero,2026-05-27,facebook,otros,neutra
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,Cuanto paripé,1,pfbid02HG9j5YCcadXLgqP8MQUK1n8bqgz9vNanT7aoNeQYBVyvAJjQPHbKyWs7gcgqaoHdl,Pedro Sarrion,2026-05-26,facebook,otros,neutra
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,,0,pfbid0iooh4Mb9CdmDZ6WXE7KdZhhM49aYqSkef628DpykVen25z7kTyMsFKABgf3u6tXJl,Loli Fernández Ferreiro,2026-05-26,facebook,sin_texto,neutra
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,,0,pfbid021jpfoWXVGFhfbxbPVoPF4HJQKJqT9tSYNGPwpsZWcHv3wVwaRB2MyExZsh27ZLkKl,Rosario Lopez,2026-05-26,facebook,sin_texto,neutra
1518779163622003,comentario,pfbid0fKskpPSkoiPNcEABYMpG8hUQbAcjJv8yUj7GQhfn1fqoXpuPMkZ6jmUsuSZPGoVUl,,,0,pfbid0d8kmEUw6BkeTqjDnisXVy4gBfXvNgxDw3TkTHTic8VszUKodUeyqos4C5R4LPzDvl,Pepi Mendez,2026-05-26,facebook,sin_texto,neutra
1518629193637000,comentario,pfbid0WT4RiFGGKBe7mCpeLsS17YGqgESw2bScyYcmQsJsXBZTq5aRHrNhobjsMzk44j7Ql,,Están vigilando el rodaje de gladiador 3 en el golf !,0,pfbid02xPs7uargtGDZtx3XbMTKuwWz9248cp5EMBVDZC4PfN79b1yK4wUMqAwW8ekWsX6Nl,Manuel Ruiz Fernandez,2026-05-26,facebook,tecnologia_innovacio,neutra
1518629193637000,comentario,pfbid0WT4RiFGGKBe7mCpeLsS17YGqgESw2bScyYcmQsJsXBZTq5aRHrNhobjsMzk44j7Ql,,"Si, si los vi. No es la primera vez",1,pfbid02sEw1N9kdNSi2GQHjP3uLarzmGLjxFco3KyfcZZ9fUbFAjh7mT3QAGddjmsF3x3Gl,Conchita Pérez Martinez,2026-05-26,facebook,otros,neutra
1518629193637000,comentario,pfbid0WT4RiFGGKBe7mCpeLsS17YGqgESw2bScyYcmQsJsXBZTq5aRHrNhobjsMzk44j7Ql,,Si los vi eran chinon de transporte de tropas.,1,pfbid02YAL7n1n8vzfciZDFTr5a6dG2DAjxLWZcPTh5UEeXyDp15VcpzXytu18LV3P7Pu3rl,Antonio Albaladejo Santín,2026-05-26,facebook,otros,neutra
1518629193637000,comentario,pfbid0WT4RiFGGKBe7mCpeLsS17YGqgESw2bScyYcmQsJsXBZTq5aRHrNhobjsMzk44j7Ql,,"Si, a l'alçada estació vella.",0,pfbid03juyCAi5YzYj5BT843DhdgWEziAfYuygMASBotL9sHeF4iQef7e93V7BTAJmr5Bdl,Lluïsa Pernas Muray,2026-05-26,facebook,transport_public,neutra
1518629193637000,comentario,pfbid0WT4RiFGGKBe7mCpeLsS17YGqgESw2bScyYcmQsJsXBZTq5aRHrNhobjsMzk44j7Ql,,Si los 4 pasaron por castellnou,0,pfbid02KniCoX4ATB9aBLKizdsiLhE2q7hpqoMKjWFHcsxum7ewQD4bKBomfX9S1o15CH7ul,Juana Belsue,2026-05-26,facebook,otros,neutra
1518629193637000,comentario,pfbid0WT4RiFGGKBe7mCpeLsS17YGqgESw2bScyYcmQsJsXBZTq5aRHrNhobjsMzk44j7Ql,,Van buscando Narcos. Pues .e parece bien que vigilen. Estaremos mas seguros de tanto delincuente suelto.,0,pfbid0svbpbg1tNFEbseD63eik2FmVaqgwwsE356BWPpophXbNEfAgafDvUqFr61X3Scz3l,Miguel López,2026-05-26,facebook,seguridad,negativa
1518629193637000,comentario,pfbid0WT4RiFGGKBe7mCpeLsS17YGqgESw2bScyYcmQsJsXBZTq5aRHrNhobjsMzk44j7Ql,,,0,pfbid0kWRTjN7dXA5C2rxWNDg2dQBxaG5aGpsox98Rp2JptBgdyKNYqhayo1PoPVMbLDjel,Maurizio Esteban Torres,2026-05-26,facebook,sin_texto,neutra
10235394624778670,comentario,1000411565814408,,,1,pfbid02abeaZW3c5dssKPKjWes2TmdLCrmKBWU3TrgqGF7MnJAKUTyJAa9S7KsJAYgvCEtKl,Jorge Antonio Maquilon Gomez,2026-05-18,facebook,sin_texto,neutra
10235394624778670,comentario,1000411565814408,,"✨💙💙💥💙 2026🌟.
Partido Popular de Rubí.
Excelentísimo Concejal del Ayuntamiento de Rubí y don Señor Juan Carlos Boronat Gómez. Aquí está la realidad de un pueblo abandonado por las injusticias del Socialismo que no miran las realidades de injusticia, desorden llenó de malezas nidos de ratones y excrementos , falta de servicios básicos para nuestro pueblo desde el Norte Sur Éste y Oeste y donde van a parar nuestros impuestos para obtener un buen servicio vasta ya de demagogia es el momento de exigir cambios y el portavoz del Partido Popular de Rubí alzamos nuestra voz con el estandarte nuestra Bandera 🇪🇸💙✨💥 adelante con firmeza Honor Lealtad Justicia y Dignidad la unión hace diferencia.
Afiliado del Partido de Rubí 
Señor Exsar George Balseca Castellanos 💪🪖💙💙⚡💫💙",1,61570929412230,Voluntariado ,2026-05-17,facebook,politica,neutra
1335336292028193,comentario,2453604478415375,,Lo que hay que hacer es juntarnos todos los rubinenses y echar a este tipo de gente fuera. Y a la alcaldesa por supuesto,4,pfbid0RiqHVM8BBEk1Bb3dePiHSzunvWvs5yBY5yDJK2PKvURKLwCN6rnXxcrTwZpkL8sBl,Gerard Torres Polo,2026-05-16,facebook,politica,neutra
1335336292028193,comentario,2453604478415375,,"Habría qué hacer cómo el alcalde de Badalona,ese no sé anda con Tonterías 
,a más de un okupa a echado de casas qué pertenecen a otras personas,ese sí qué es un alcalde qué mira por el pueblo y no por el mismo",1,pfbid02Yrr8ESRdCBXH4g5rpomfzWh3gWhaDHa1Stuygc8ZYMMLfxMfhp8JSswtQpyZbWLdl,Re PE,2026-05-19,facebook,politica,negativa
1335336292028193,comentario,2453604478415375,,Cuando ocupen nuestras casas Te llamamos A ver qué puedes hacer? Blabla bla....más de lo mismo! Cuantas casas hay ocupadas....y que haces?,0,pfbid0y8trCf846aqCht73gvp5ViXdoApimNdMURHc8kFApvhmKyn2LZ1o6tbqbCaNY261l,Issy Smith,2026-05-17,facebook,politica,neutra
1335336292028193,comentario,2453604478415375,,Tenéis lo que botais asín esta todo que pena,0,100002901313686,Antonio Requena Florindo,2026-05-19,facebook,otros,neutra
1335336292028193,comentario,2453604478415375,,Estamos de la COLORINES hasta el moño,1,pfbid0EQopyvRzTftVBbMV9K9rhHAUEGGeSoVqvogrhguxZiBFf2ZpreGQySNznNztJDA6l,Ana Maria Rioja,2026-05-15,facebook,otros,neutra
1335336292028193,comentario,2453604478415375,,Alto y claro.,0,pfbid02hTwMedZfqvbEMm3tUixKwek8QzQ3c1x282QZ3HtC74K3xrHv55GSEFQ9jhjgZsFCl,Fermina Izquierdo,2026-05-16,facebook,otros,neutra
1335336292028193,comentario,2453604478415375,,Pasate por la zona norte,1,pfbid02aULBuvUhss1L3Z4sJQd6f3ShNEWUrBFR8bJokSwRAv7Uz5quKR576WyCmrv3Zw4jl,Juan Jose Belmar Gotarredona,2026-05-15,facebook,otros,neutra
1335336292028193,comentario,2453604478415375,,Lo mide por donde se mide nadie tiene derecho a ocupar una vivienda que no es suya vale porque cada uno tenemos la vivienda porque no la hemos currado toda la p*** vida trabajando y ahora vienen cuatro listos y cuatro lacras de la sociedad y ellos tienen más derechos que los dueños de la vivienda venga hombre venga venga porque no tienen huevos de meterse en la casa de la alcaldesa o de un policía o de un notario un juez se meten en las viviendas de gente trabajadora venga el que no lo haya vivido en sus propias carnes no sabe lo que es eso nosotros lo vivimos un piso ocupado durante ocho años y después lo dejaban o lo dejaron hecho una m***** para hacerlo de nuevo otra vez el que ocupa una vivienda por lo menos que la respete que la cuide,0,pfbid0XuG5rWAW64GW8RX1jbAU8GC4AGW5z917zENTKpvwAYTwsKLTP7y4PYPGccSHvib4l,Ana Zahiño Espejo,2026-05-15,facebook,politica,negativa
1335336292028193,comentario,2453604478415375,,Primero limpieza porque Rubí  es un pueblo bonito pero desde que salgo de la puerta ha la calle ahy  cacas de peros de da asco   parese  un pipikam,0,pfbid0ZCHeQW2a37w4S7CFP8BJvFMSjoTv9VcL9r2MdXFAj8kZ1r9n5eV7L94R1unmAfHpl,Ana Murillo,2026-05-16,facebook,urbanismo_limpieza,negativa
1335336292028193,comentario,2453604478415375,,"Que basura de país, nos están dejando las leyes buenistas de los políticos de este país. Esto es una anarquía total...y va a ir a peor.",0,pfbid02rZCoq7Ra1aYr7y3yHQxG6kbBYWdzFyCEbUSjzhXKg2HmWZnXJDM5cni9LYNEtvMYl,Alfonso Delmundo Mundial,2026-05-15,facebook,politica,neutra
10235361666834742,comentario,1291690195980062,,Es necesario un cambio radical en todas áreas …,3,100006033998570,Angel Fernandez,2026-05-15,facebook,otros,neutra
10235361666834742,comentario,1291690195980062,,"A tope con Juanjo Juan Jose Giner Espinosa  cambio yaaaaa

Partido Popular mayoría absoluta en ayuntamiento de Rubí y fuera la alcaldesa y todos sus palmeros 

Si vas a votar al partido dale me gusta y pon un corazón azul 💙",1,100012759490851,Yolanda Lagoa Palomo,2026-05-15,facebook,politica,positiva
10235361666834742,comentario,1291690195980062,,Gracias 💙💙💙,1,100012759490851,Yolanda Lagoa Palomo,2026-05-15,facebook,tecnologia_innovacio,positiva
10235361666834742,comentario,1291690195980062,,Tema drogas...es tan fácil encontrar...hay que erradicarlo de las Torres..un barrio dónde los jóvenes de antaño lo hemos pasado tan bien... fue una referencia para Rubí..ahora es una vergüenza 😡,0,pfbid0rqofV93UZEoLyWaijpAY55cbcrUa8YQ4xQ8SeS1KJQMhphJEfijbRYWseVm1XyATl,Elena Garcia,2026-05-16,facebook,tecnologia_innovacio,negativa
10235361666834742,comentario,1291690195980062,,,0,100064338233444,Parroquia Santa María de Rubí,2026-05-15,facebook,sin_texto,neutra
10235361666834742,comentario,1291690195980062,,Yo si limpias las torres y la ciudad te voto 💙,0,pfbid0rqofV93UZEoLyWaijpAY55cbcrUa8YQ4xQ8SeS1KJQMhphJEfijbRYWseVm1XyATl,Elena Garcia,2026-05-16,facebook,politica,positiva
10235361666834742,comentario,1291690195980062,,Sinvergüenzas son los zurdos negando lo evidente,0,pfbid027j15B2U8PWtq9sgk8hDAua52H2pD7DH3F1DwoBATZ5PX7L1NY8r7e6scu22c1sSUl,Pedro Codina Cáceres,2026-05-15,facebook,reaccio_emocional,negativa
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,Quina vergonya fer aquestes publicacions tenin encara les voreres de la mayoría de carrer de les urbanitzacions inpracticables!! Q estic fart d treure jo o els veïns les herbes de les voreres malmeses per el temps y falta d manteniments..  nosaltres també paguen impostos!! Població!  Gaudiu del parc infantil del carrer Castellvell/camarasa! Ideal safari per a nens y nenes !!,10,pfbid0oABziinJfVDT4snBKUKurQAyZTWPRFvKFo795nfPdXcvsKYmPe5oKUM43t1zWqtYl,Yaestaaqui Martin,2026-05-16,facebook,urbanismo_limpieza,negativa
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,Como se nota que el año que viene hay elecciones 🤣🤣🤣,0,pfbid02Gzkc6xnPgYX4dCqiRpkHdzenLXyRrRXaGxU8T45kqxE5zKwtBdSHPi64b1buZ2dFl,Alan Lopez Villa,2026-05-23,facebook,politica,neutra
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,"A poc a poc deis? 
Amb tot el que esteim pagant a impostos a de ser un manteniment constant i no arribar al punt de tenir que baixar de la acera. 
Per altra banda, en ves de fer campanyes de radars de velocitat, que tal una de que la policia patrulli mes per els barris i sancioni a tots els propietaris de cotxes mal estacionats en pasos de cebra, cantonadas amb poca visibilitat, en lineas grogues, etc...? 
Uns altres barris ho desconec, peró en La Serreta es la selva, no es respeta res, 24h.",0,pfbid02qMXbbouMiB5wyZ3hasuFJkGbCWNzXowZN7fbpSFBHDyRZqw9bnscsHkcmzKMPF9Zl,Blas Sastre,2026-05-17,facebook,mobilitat_transit,neutra
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,Que no es millorar és mantenir ..xo que us manca sempre,0,1342362349,Silv Romero Obispo Gurujiwan,2026-05-16,facebook,otros,neutra
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,"Las urbanización está que da pena ,aceras imposibles de caminar ,cruces que tienes que sacar medio coche porque con la maleza es imposible ver ,etc una vergüenza de alcaldesa que parece que no pagamos nuestros impuestos, para ella con que se vea bonito el centro ya tiene bastante, preocupate mas por las urbanización señora alcaldesa que también somos vecinos de Rubi
Ajuntament de Rubí",0,100001960156498,Carmen Sanchez Flores,2026-05-17,facebook,politica,neutra
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,"Desbrozar la acera!!! Un poco raro, no? No será mejor volver a poner cemento en juntas? O va …..da igual una vez al año desbrozadora y nos ponemos medalla…. Anda ya… vergüenza",0,pfbid02UGbNxLP5q9uvjutjf6432eR1q86qae88y8d9PozXUHg8r459iXXCJ7o5vJuL758El,Raul Veraosuna,2026-05-19,facebook,urbanismo_limpieza,negativa
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,"Esto no debería ser noticia, la verdad... Rubi es muy grande y debería ser implícito este mantenimiento de manera continua y no como se realiza actualmente, y este año con lo que ha llovido todavía tendría que ser más intenso. Nos van a comer las hierbas y los bichos",0,pfbid02s2wh4b8KpH5pbtkuUYVjx7kvibxzWKs9n58keDPRevb6TePVXkyrKVCBvWsdKGTDl,MCarmen Villén,2026-05-17,facebook,urbanismo_limpieza,neutra
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,El problema es que los de las urbanizaciones no votamos mucho. Nos consideran ciudadanos de segunda. Somos prescindibles sino les damos caña. Es una vergüenza.,0,pfbid02W7BX8uN25UsJqYnPNQarunh4MULp7fwoQhqm2Q8tHbYKTpQUris5zkqAqCzD6KxVl,Alex De La Huerta Sances,2026-05-16,facebook,servicios_publicos,negativa
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,Pues os deberíais pasar por la zona de Font del ferro que están que dan vergüenza,0,pfbid0rZyCykc9wcgbDF46kp7iWhDsHNEz1WWgyfHUxnDUU9gCbaP79p6KxaBEXZJPeavzl,Zazu Blanco,2026-05-16,facebook,reaccio_emocional,negativa
1435957548575054,comentario,pfbid02FUqawpDpLt2qBJ9WYg4eueWGmMQd1j8gWdw3iX4Pa6wErcgnWsUdTJTcVBLVFfcQl,,Siempre sacando rendido de lo que deberías hacer por obligación,0,pfbid02mztddva4i1orJBnJAbwXvnvD2ZsR8W6AxWjVyUS97ChVwQTj8wcP44vBfYumC95l,Moises Grandio Ruiz,2026-05-17,facebook,deporte,neutra
1599296068864377,comentario,pfbid0hwEwPHWPXVUbFFAbtj55kT1DLHuxutiCWusNKm3xnNgPcfs9JuuvsDVWhbpAspc2l,,"Si soltasen un tigre, seria, ""La fiera de la primavera""...",0,pfbid02NmNZ1wHrCy7rdpsh9Y1KWmQ7MewWmjXZQpepXk5sYU3byxrz3V79AhbeZUJnZeGDl,Enrique Heredia,2026-05-28,facebook,tecnologia_innovacio,neutra
1434871285350347,comentario,1325527042791084,,"Molts records, una lluitadora incansable contra el feixisme i en defensa de les llibertats. D'esquerres i com ella deia sempre comunista i feminista. Fa poc des de la regidoria de Memòria Democràtica van col·laborar amb Sala Neus Català i Escola d'art i disseny EdRa posant en marxa una llamborda digital en el seu record. 
👉🏼 👉🏼  https://www.rubi.cat/ca/temes/memoria-democratica/deportacio/neus-catala-i-palleja/el-seu-record-a-rubi",2,1152502331,Jordi Arnaiz,2026-05-16,facebook,tecnologia_innovacio,positiva
1434871285350347,comentario,1325527042791084,,Sònia quina alegria de veure't. El meu pare també era molt amic de la Neus i ens explica a moltes coses. Va ser una sort que la coneguéssis. Una abraçada 😘,1,pfbid0fxu52KwTN3YpJU7MLTVCNcwGkExe5pYnNLimeHtxaP9Wf38BYpPnKPaDLmB6RfmDl,Maria Josep Gallardo Garcia,2026-05-15,facebook,tecnologia_innovacio,neutra
1434871285350347,comentario,1325527042791084,,Una gran  dona💛,1,pfbid0p7EQDdXcj1nJTLQppDEPJugqt8rRHCgmvbhcbQzy5sT3TUyZEzHRT1e8e924xnRVl,Joana Fernández González,2026-05-15,facebook,igualtat_diversitat,positiva
1434871285350347,comentario,1325527042791084,,,1,pfbid0NDhhUPKNQo6J2GpoRH4hJo3kpfKf6HQW3p7V1G5uaMRKxBUhiDW6qDkw4PAp69bDl,Marga Pardo,2026-05-15,facebook,sin_texto,neutra
1434871285350347,comentario,1325527042791084,,,1,pfbid02B8tcpG3kbT3B1otrhrNnXAxC7mB8qpsDtUc5PJzCYZhfUsRWRaGZeYETuo84jEKtl,Amparo Oprahtit,2026-05-15,facebook,sin_texto,neutra
1434871285350347,comentario,1325527042791084,,,1,pfbid0GyDzDM7i7dvwwy4p1EqFBMgjeBBMYmHW7X6jDZeh23RPfXEGxmjte3Heri9jMB6yl,Angeles Valenzuela,2026-05-15,facebook,sin_texto,neutra
1434037912100351,comentario,pfbid0jqeoQBYY7FMbb2fXRkgKMTCcejCknjda8xHF4n7MhuAmHXWrrikTpmcsZjwuYX2Ll,,"VERGÜENZA:
Según la oficial que ha puesto la denuncia, me dice que es protocolo del ayuntamiento. Tiene órdenes del Ayuntamiento de multar las matrículas extranjeras directamente
Ayuntamiento de Rubí multando con ticket en regla 🚨
Hoy me han puesto una multa de 100€ en el Aparcament L’Escardívol (Zona Taronja RUB-021) a las 11:24h… con el ticket de la app pagado desde las 11:13h y válido hasta las 12:43h.
Es decir: el agente me multa sabiendo que hay ticket activo. 1h 16min pagados, todo en regla, y aun así: MULTA.
Curioso además que esto solo me pasa con mi coche de matrícula alemana. Con matrícula española, nunca. ¿Casualidad? ¿Protocolo? El patrón es demasiado repetido para ignorarlo.
El ORGT ni siquiera ha recibido todavía el expediente porque el Ayuntamiento no lo ha tramitado. Mientras tanto, el ciudadano tiene que perder su tiempo reclamando lo que nunca debió ocurrir.
¡Vergüenza, Ajuntament de Rubí! 🏛️❌
#Rubí #Multa #AjuntamentDeRubí #Abuso #",0,100030068400649,Alejandro Romero,2026-05-15,facebook,seguridad,negativa
1598616275599023,comentario,pfbid0ku8yMX6kczdvyDbvbLDc2QFtuPpM7Gq4D5hUH1wzExQFpWdXuCmV3JCmjNutN4vsl,,Pedazo de recor de asistencia de público.,0,1616631757,Antonio Estepa,2026-05-29,facebook,tecnologia_innovacio,neutra
1598563625604288,comentario,pfbid0Uq92VxC5v72DHjy6MdzFRMuBWnkY5WrbjMpkKVe4VYyFMsRTUxx6p3q4hnjRWN6Cl,,Falta un prefix: DES-INFORMACIO,4,pfbid02wA7XyCMf7Fx7GyGZVJwb4eBejNtirccGW2VJegE98nsKZNHmmRQiSBP3Vrtqh2RJl,Xavi Jardí,2026-05-27,facebook,otros,neutra
10235330827103768,comentario,1632665138014407,,,0,pfbid02abeaZW3c5dssKPKjWes2TmdLCrmKBWU3TrgqGF7MnJAKUTyJAa9S7KsJAYgvCEtKl,Jorge Antonio Maquilon Gomez,2026-05-16,facebook,sin_texto,neutra
10235330827103768,comentario,1632665138014407,,"Pues yo he ido a una fiesta en Tarrasa,  donde no descriminan a los que tenemos cierta edad ,y me han tratado muy bien y me he sentido muy asustó,y  no estaba descrimina .",0,100006912757603,María Oliva Fernandez,2026-05-12,facebook,seguridad,positiva
1517803720386214,comentario,pfbid02sH2oSjVFaUquhKz3CXLeEnNaePYdms55VcvhTHA2p16s3QkYB18XfZHiP7hxt9TYl,,deberían de hacer un carril para que cuando haya atascos (que es muy habitual)puedan pasar ambulancias... bomberos y similar,0,pfbid0MLUxwLM518NTYfeLzGDivRJdrePjTRZJKUST5QCoBXGgmd6f6Bu92EqErhisLVhyl,Paula Martin,2026-05-26,facebook,urbanismo_limpieza,negativa
1517803720386214,comentario,pfbid02sH2oSjVFaUquhKz3CXLeEnNaePYdms55VcvhTHA2p16s3QkYB18XfZHiP7hxt9TYl,,"Solo sé que eso que están haciendo en Avda del Estatut, a alguien beneficiará😈, a los vecinos NO.",0,1399253514,Maite Olmeda Ros,2026-05-25,facebook,tecnologia_innovacio,neutra
1517803720386214,comentario,pfbid02sH2oSjVFaUquhKz3CXLeEnNaePYdms55VcvhTHA2p16s3QkYB18XfZHiP7hxt9TYl,,"Civisme ?
Responsabilitats de la administració ?
Educació ?
Respecte ?
Les Torres i Plaça dels Nens amagatal de maleducats , o oblidada per el consistori ?",0,pfbid02Shx1E7x9HP3moQHKnFrjqMzSmFE9HcQwcYZEtqbSxh1zkuh7eemQAcqtrnKnZpA9l,Gi Rsi,2026-05-26,facebook,servicios_publicos,neutra
1517608067072446,comentario,pfbid0vEbsJM5MUb9oADdeE7whN2V1dymtASEzLQmKx1rEGduTiZnMPQB5sgPe1Rh9XJeRl,,"En Rubí tenemos otra empresa con 101 años y de ellos 96 en Rubí, 1925 Azamón→Cremalleras Rubí→Rubi Zipper 2026.",3,100003475203971,Andres Mendez Mendez,2026-05-25,facebook,politica,neutra
1517608067072446,comentario,pfbid0vEbsJM5MUb9oADdeE7whN2V1dymtASEzLQmKx1rEGduTiZnMPQB5sgPe1Rh9XJeRl,,Buenaventura Josa Camarasa fundador,1,pfbid0tvbGsHnDLGwuzQjCzZnKchSyrwfvbtz5gKkimJ4FEfF5CbenNMPTXysDVKXiLb4pl,Eusebi Fuentes Martinez,2026-05-25,facebook,otros,neutra
1517608067072446,comentario,pfbid0vEbsJM5MUb9oADdeE7whN2V1dymtASEzLQmKx1rEGduTiZnMPQB5sgPe1Rh9XJeRl,,Peroesa llanoesite,1,pfbid0icLbs5LoitTmctUtocbtAy7J1QGY4x6dLFBjHzNW5Pw4NqAjfjc72Eq9QTtjZKmyl,Adela Sosa,2026-05-25,facebook,otros,neutra
1517608067072446,comentario,pfbid0vEbsJM5MUb9oADdeE7whN2V1dymtASEzLQmKx1rEGduTiZnMPQB5sgPe1Rh9XJeRl,,"Qui no ha tingut un parent treballant a cal Josa. I la gran manifestació del 1973. Sino recordo malament.
Rubi n'estava molt pendent per la dependència que en tenia.

Bonaventura Josa Camarasa= BJC",1,pfbid03juyCAi5YzYj5BT843DhdgWEziAfYuygMASBotL9sHeF4iQef7e93V7BTAJmr5Bdl,Lluïsa Pernas Muray,2026-05-25,facebook,cultura_fiestas,positiva
1517608067072446,comentario,pfbid0vEbsJM5MUb9oADdeE7whN2V1dymtASEzLQmKx1rEGduTiZnMPQB5sgPe1Rh9XJeRl,,Yo i vaig treballa 40 anys,0,pfbid02iedXzseowsecAts5PcGkZEBvkrKc6pHwsa58FTGzfXB9FBCBUwdfW4kpSyU61EwBl,Miquel Closa Pérez,2026-05-25,facebook,cultura_fiestas,neutra
1598420402285277,comentario,pfbid0XpM2C9ZYUDiW4Y4JTWsycQY2ZyRBYeoh4GkJaM88RkVDhDkprxeoZ75a6gQuSf7Ml,,Como hasta ahora?  Vienen incendios!. Se vienen cositas!,1,pfbid02n1nj53N4whmx59cAm27QDervZCQ87UFNKQTi85cCVPB1BTBUPeGqYfWhyFRRUXQbl,Sonia Rodríguez Tejada,2026-05-27,facebook,medio_ambiente,neutra
1598420402285277,comentario,pfbid0XpM2C9ZYUDiW4Y4JTWsycQY2ZyRBYeoh4GkJaM88RkVDhDkprxeoZ75a6gQuSf7Ml,,,0,pfbid0XuG5rWAW64GW8RX1jbAU8GC4AGW5z917zENTKpvwAYTwsKLTP7y4PYPGccSHvib4l,Ana Zahiño Espejo,2026-05-27,facebook,sin_texto,neutra
1598420402285277,comentario,pfbid0XpM2C9ZYUDiW4Y4JTWsycQY2ZyRBYeoh4GkJaM88RkVDhDkprxeoZ75a6gQuSf7Ml,,,0,pfbid02n1nj53N4whmx59cAm27QDervZCQ87UFNKQTi85cCVPB1BTBUPeGqYfWhyFRRUXQbl,Sonia Rodríguez Tejada,2026-05-27,facebook,sin_texto,neutra
1433147165522759,comentario,2517420968694540,,Qui organitza  aquesta  cursa  ? m'interessa?gràcies 💛,0,pfbid0p7EQDdXcj1nJTLQppDEPJugqt8rRHCgmvbhcbQzy5sT3TUyZEzHRT1e8e924xnRVl,Joana Fernández González,2026-05-13,facebook,reaccio_emocional,positiva
10235265640634147,comentario,2181238245957374,,💙💙💙,1,100012759490851,Yolanda Lagoa Palomo,2026-05-06,facebook,otros,positiva
1517039413795978,comentario,1456703339084408,,Ha pensado el ayuntamiento en cubrir las gradas del castillo? Creo que serían mucho más aprovechables porque con el sol que hacía ese día era imposible estar allí.,0,1650920171,Carlos Lopez Aranda,2026-05-29,facebook,politica,neutra
