id,tipo,publicacion,likes,partido,fecha_publicacion,platform,tematica
1431083009062508,post,"🐶 La Violeta, el Cupido, la Linda, el Draco, la Kira i el Brownie són alguns dels gossos recollits a Rubí que esperen adopció! 

🩵 Hi ha noms que, quan els llegeixes, ja et desperten alguna cosa. I després els coneixes… i encara costa més entendre com han acabat sense casa.

🐈 Ara mateix, a Rubí hi ha 21 gossos i 19 gats esperant una família. Alguns són juganers, d’altres més tranquils. N’hi ha que confien de seguida i n’hi ha que necessiten una mica més de temps. Però tots tenen una cosa en comú: necessiten algú que no els torni a fallar.

Adoptar és compromís, paciència i ganes de cuidar. Sobretot amb animals que han passat per canvis, estrès o abandonament. I sí, alguns dels gossos són races considerades potencialment perilloses. Però el que marca la diferència no és la raça. És l’educació, l’entorn i les persones que tenen al costat.

📲 Potser no pots adoptar. Però compartir aquest missatge també ajuda. I molt.

📩 Si vols donar una oportunitat a algun d’aquests animals, escriu a benestaranimal@ajrubi.cat

Més informació ➡️ https://www.rubi.cat/ca/actualitat/noticies/l2019ajuntament-promou-l2019adopcio-d2019animals-recollits-al-municipi-amb-una-crida-a-la-responsabilitat-i-el-compromis",23,AjuntamentdeRubi,1970-01-21,facebook,animals_fauna
1430403022463840,post,"🩷 El rosa ha tornat a envair els carrers de Rubí! Prop de 2.400 persones inscrites i gairebé 11.000 euros recaptats a benefici d'Oncolliga. Aquestes són les xifres de rècord de la Cursa de la Dona de Rubí 2026, tota una festa de ciutat.

Gràcies a tothom: participants i entitats i empreses col·laboradores. Junts hem donat visibilitat a l'esport femení i hem sumat per una gran causa solidària!",314,AjuntamentdeRubi,1970-01-21,facebook,deporte
1600436908758064,post,"Amb orgull.
Orgull de ciutat.
Orgull de teixit empresarial.
I orgull de la nostra gent.

❤️ Gràcies per aquesta meravellosa nit de l’empresa 2026.
——
Con orgullo.
Orgullo de ciudad.
Orgullo de tejido empresarial.
Y orgullo de nuestra gente.

❤️ Gracias por esta maravillosa Noche de la Empresa 2026.

#orgulldeciutat #rubialcor #nitdelempresa",32,anammartinezrubi,1970-01-21,facebook,reaccio_emocional
1600112292123859,post,"Ahir a la nit vam celebrar la Nit de l’Empresa 2026 al Casino, una vetllada que torna a demostrar la força, el talent i la capacitat d’innovació del nostre teixit empresarial. Vam reconèixer aquelles empreses que fan de Rubí una ciutat referent en indústria, emprenedoria i projecció de futur.

Enhorabona a tots els guardonats! 
👉🏻 Emprenedoria i Relleu: @the_comaking_space i @cofem_sa 
👉🏻 Innovació: @bbraungroup 
👉🏻 Economia Circular: Imerys 
👉🏻 Trajectòria i Arrelament: @rubizippers , @vectem_oficial , @laincoagro i BJC

❤️/ És un orgull compartir moments com aquest amb empreses que innoven, creen oportunitats i continuen fent créixer Rubí sense perdre de vista les seves arrels.

Gràcies també a l’Hble. Conseller Miquel Sàmper per acompanyar-nos en aquest reconeixement al talent i a l’esforç del nostre teixit empresarial.
——
Anoche celebramos la Noche de la Empresa 2026 en el Casino, una velada que vuelve a demostrar la fuerza, el talento y la capacidad de innovación de nuestro tejido empresarial. Reconocimos a aquellas empresas que hacen de Rubí una ciudad referente en industria, emprendimiento y proyección de futuro.

¡Enhorabuena a todos los galardonados!
👉🏻 Emprendimiento y Relevo: The Comaking Space y Cofem
👉🏻 Innovación: B. Braun
👉🏻 Economía Circular: Imerys
👉🏻 Trayectoria y Arraigo: Rubí Zippers, Vectem, Lainco y BJC

❤️/ Es un orgullo compartir momentos como este con empresas que innovan, crean oportunidades y siguen haciendo crecer Rubí sin perder de vista sus raíces.

Gracias también al Hble. Conseller Miquel Sàmper por acompañarnos en este reconocimiento al talento y al esfuerzo de nuestro tejido empresarial.
#nitdelempresa #industriarubi #rubialcor #rubí",10,anammartinezrubi,1970-01-21,facebook,economia_empresa
1599541368847618,post,"🎭 Fa un temps, dins el projecte #alcaldessalsbarris , el Grup de Teatre de Ca n’Alzamora em va demanar una trobada. 

Finalment, hem pogut compartir una estona amb ells i elles, i m’han explicat la seva història: des d’aquell taller de pares i mares a l’escola Ca n’Alzamora fins a convertir-se avui en una entitat consolidada sota el nom de Grup de Teatre Rubí.

Segur que molts i moltes de vosaltres heu gaudit en algun moment de les seves magnífiques obres, sempre amb la direcció del Santiago, un autèntic mestre de l’escena.

❤️ Gràcies per la feina, la constància i per continuar fent créixer la cultura a la nostra ciutat.

😊 I ja estic desitjant veure l’obra d’aquest any, el 11 de juliol!
——
🎭 Hace un tiempo, dentro del proyecto La alcaldesa en los barrios, el Grup de Teatre de Ca n’Alzamora me pidió un encuentro.

Finalmente, hemos podido compartir un rato con ellos y ellas, y me han explicado su historia: desde aquel taller de padres y madres en la escuela Ca n’Alzamora hasta convertirse hoy en una entidad consolidada bajo el nombre de Grup de Teatre Rubí.

Seguro que muchos y muchas de vosotros habéis disfrutado en algún momento de sus magníficas obras, siempre bajo la dirección de Santiago, un auténtico maestro de la escena.

❤️ Gracias por vuestro trabajo, vuestra constancia y por seguir haciendo crecer la cultura en nuestra ciudad.

😊 ¡Ya estoy deseando ver la obra de este año, el 11 de julio!

#teatre #cultura #novesentitats #alcaldessalsbarris",11,anammartinezrubi,1970-01-21,facebook,politica
1427848932719249,post,"🎂 Per molts anys, José! 

Avui celebrem que el nostre veí José Cuadrado López ha fet cent anys. Va néixer el 7 de maig de 1926 a Almeria i amb només dinou anys es va traslladar a Catalunya. Des de fa setanta, resideix a Rubí.

Ha dedicat la seva vida laboral a la construcció, professió que li va permetre aixecar la seva pròpia llar als anys 50.

Avui, amb motiu d’un aniversari tan especial, el José ha rebut la visita de l’alcaldessa, @anamartinez_rubi, i de la regidora de Gent Gran Activa, M. Carmen Alarcón, que l’han obsequiat amb l’habitual placa commemorativa.

José, esperem que gaudeixis molt celebrant aquest feliç centenari amb la teva família.",134,AjuntamentdeRubi,1970-01-21,facebook,politica
1427567372747405,post,"⚫ Condemnem els assassinats masclistes d’una dona de nom desconegut, de 60 anys, a Tortosa (Tarragona); i de la Gema, de 57 anys, a Santa Úrsula
(Santa Cruz de Tenerife). Les banderes de l’Ajuntament es mantenen a mig pal en senyal de dol i rebuig a totes les violències contra les dones.

📞 Si pateixes violència masclista o sospites que alguna dona que coneixes està travessant per aquesta situació, pots trucar les 24 hores del dia a la línia d’atenció específica per a dones en situació de violència al 900 900 120 o al telèfon d'emergències 112. 

Més informació ➡️ https://www.rubi.cat/ca/temes/igualtat/servei-d2019informacio-i-atencio-a-les-dones-siad/pateixes-violencia-masclista",7,AjuntamentdeRubi,1970-01-21,facebook,seguridad
1427433246094151,post,"😔 Una de cada tres persones a Europa afirma haver patit discriminació per edat. Aquesta forma de discriminació pot afectar tant persones joves com persones grans, i es pot manifestar en àmbits tan quotidians com la feina, els serveis públics, els mitjans de comunicació, l’educació o les relacions personals.

💪 A Rubí, frenem l'edatisme!

#rubi #rubicity #edatisme #gentgran #infancia #joves",6,AjuntamentdeRubi,1970-01-21,facebook,joventut_educacio
1426969116140564,post,"🚶 Saps que podràs creuar la riera des d’un altre punt? L’Ajuntament ha signat un conveni de col·laboració amb B. Braun per fer possible una nova passarel·la de vianants i ciclistes que connectarà diferents espais del seu campus, actualment separats per la riera.

🔄 El projecte neix d’una necessitat interna de l’empresa, però va més enllà. Quan estigui acabat, la passarel·la passarà a ser municipal i quedarà oberta a tothom. És a dir: no només connectarà edificis, sinó també barris, persones i maneres de moure’ns per la ciutat.

📆 Les obres es preveuen a partir de finals de 2028 (encara queda camí administratiu i tècnic per recórrer). Però la mirada és clara: mobilitat més sostenible, més seguretat i una ciutat més ben connectada. 

📸 Per cert, les imatges virtuals que veieu corresponen a un disseny conceptual i poden patir modificacions al llarg del desenvolupament del projecte.

Més informació ➡️ https://www.rubi.cat/ca/actualitat/noticies/lajuntament-de-rubi-i-b-braun-impulsen-la-construccio-duna-passarel-la-que-connectara-la-seu-central-de-la-companyia",49,AjuntamentdeRubi,1970-01-21,facebook,mobilitat_transit
1426025072901635,post,"🛠️ Recentment, l’Ajuntament ha ampliat un tram de vorera a Castellnou per facilitar el pas, sobretot a qui ho tenia més complicat fins ara.
 
🚌 La intervenció també ha consistit en la instal·lació d’una nova marquesina a la parada ‘Castellnou’ de l'L3, on fins ara només hi havia un pal de parada. 
🌧️ Aquesta actuació era una demanda del veïnat, que ara podrà esperar el bus amb una mica de cobertura, especialment útil quan plou o quan fa molt sol. 

En resum: més accessibilitat, més comoditat i un espai més amable per a tothom.
 
✅ Millorem les urbanitzacions. Millorem Rubí.",31,AjuntamentdeRubi,1970-01-21,facebook,servicios_publicos
1425064779664331,post,"🩷 Ho hem aconseguit! Hem superat les 2.000 persones inscrites a la Cursa de la Dona de Rubí! Moltíssimes gràcies a totes i a tots.

Les inscripcions seguiran obertes fins a aquest dimecres 6 de maig. Si encara no ho has fet, anima’t a apuntar-te a aquesta jornada festiva,  un dia per reivindicar l’esport femení i ser solidaris i solidàries amb la causa d’@oncolliga.

Ens trobem el pròxim diumenge 10 de maig als carrers de la ciutat.

Més informació ➡️ www.rubi.cat/cursadeladona 

@clubnataciorubi @uarrubi @duinclub @condis_rubi_mercat @oncolligarubi @cowboysmcrubi @dibacat",28,AjuntamentdeRubi,1970-01-21,facebook,deporte
1515755913924328,post,"⭐️ L’Ajuntament de Rubí reconeix B. Braun Espanya pel seu treball en innovació i digitalització

👉🏻 Durant la Nit de l’Empresa de Rubí 2026 es va posar en valor la capacitat de B. Braun per integrar la tecnologia i els processos innovadors",8,totrubi,1970-01-21,facebook,tecnologia_innovacio
1515163703983549,post,"🔴🔴 Detingut un menor d'edat autor de dues agressions sexuals aquest dijous a Rubí

🚁 La recerca va comportar l'activació d'helicòpters i drons dels Mossos i unitats de les Policies Locals de Rubí i Sant Cugat",77,totrubi,1970-01-21,facebook,seguridad
1515005200666066,post,"⭐ La Nit de l’Empresa que reivindica la força industrial de Rubí

👉 La ciutat recupera una trobada empresarial al Casino per reconèixer companyies arrelades al territori i posar en valor la innovació, la sostenibilitat i el relleu generacional",2,totrubi,1970-01-21,facebook,tecnologia_innovacio
1598460608955694,post,"Avui, a la Biblioteca Mestre Martí Tauler, hem celebrat la 4a edició del Congrés de Joves per la Pau – Arcadi Oliveres

👉🏻 Una jornada que reafirma la importància de continuar educant per la pau, la justícia global i el pensament crític més enllà de les aules, generant espais de reflexió, diàleg i acció per als joves.

Durant aquesta edició, l’alumnat ha debatut i treballat qüestions tan presents i necessàries com el canvi climàtic, les migracions, la diversitat, els drets humans, la memòria històrica i la construcció de la pau.

Sovint diem que els joves sou el futur, però també sou el present. Les decisions, els debats i les accions que impulseu avui són imprescindibles per construir una societat més justa, crítica i compromesa. Per això és tan important que tot allò que compartiu aquí arribi també als centres educatius, als barris, a les xarxes i a tots aquells espais on cal combatre la desinformació i defensar els valors democràtics.

Gràcies a Neus Sotomayor Rodríguez, presidenta de la @unipau_ , a l’equip docent i, sobretot, a tot l’alumnat participant per fer possible una jornada plena de compromís, consciència i esperança.

👏🏻 També vull fer un agraïment especial a l’alumnat de l’Institut l’Estatut per la seva implicació en l’organització del Congrés a Rubí, així com als instituts participants de Sant Cugat i Montcada i Reixac.
I un agraïment especial a l’Escola Teresa Altet per participar com a centre convidat al Congrés de Sant Cugat.",10,anammartinezrubi,1970-01-21,facebook,joventut_educacio
1596625399139215,post,"📍 Rubí, connectada i amb visió de futur.

Avui he assistit a la presentació del full de ruta de la futura Línia Orbital Ferroviària (LOF), un projecte històric i clau per al transport públic del nostre país, encapçalat pel president @salvador_illa i la consellera @silvia.paneque .

🚊Què significa això per a Rubí? 

La gran notícia és que la primera fase operativa d’aquest gran projecte és la millora de la nostra línia R8. Això es traduirà en:
 ✅ Més freqüències i nous trens per fer els nostres desplaçaments més ràpids i còmodes.
 ✅ El gran intercanviador de Rubí / Hospital General, que connectarà la línia S1 de Ferrocarrils (FGC) amb Rodalies. Una reivindicació fonamental per millorar la mobilitat de la nostra ciutat.
Amb aquesta línia orbital, farem moure el Vallès i Catalunya sense la necessitat de dependre sempre de passar per Barcelona. Apostem per una mobilitat sostenible, que connecta directament les nostres ciutats, redueix el trànsit i cuida el nostre entorn reduint les emissions de CO_2.

🤝 Com ha destacat el president, la col·laboració i la política d’acords entre institucions és el camí per fer avançar les nostres ciutats. Des de Rubí seguirem treballant fermament a la taula de seguiment del projecte perquè aquesta realitat arribi al més aviat possible.

Fem de Rubí una ciutat més connectada, verda i accessible per a tothom! 💚

#Rubí #MobilitatSostenible #Rodalies #Territori #MilloremRubí",5,anammartinezrubi,1970-01-21,facebook,politica
1595580962576992,post,"🏁 Avui Montmeló ha tornat a demostrar per què és una referència mundial del motociclisme 🏍️

Una jornada intensa, emocionant i marcada per moments de màxima tensió a pista.

Vull felicitar els guanyadors de la cursa pel seu gran rendiment i talent en un cap de setmana exigent. I, al mateix temps, desitjar una ràpida i completa recuperació als pilots que han patit caigudes durant la prova. Tot el meu suport per a ells i les seves famílies.

El meu reconeixement també a l’organització, als equips mèdics i d’emergència, i a tots els professionals que han treballat amb rapidesa i eficàcia per garantir la seguretat.

❤️ L’esport d’elit ens emociona, ens uneix i projecta el nostre territori al món. Orgullosa de poder donar suport i acollir esdeveniments d’aquest nivell.
——
🏁Hoy Montmeló ha vuelto a demostrar por qué es una referencia mundial del motociclismo🏍️

Una jornada intensa, emocionante y marcada por momentos de máxima tensión en pista.

Quiero felicitar a los ganadores de la carrera por su gran rendimiento y talento en un fin de semana exigente. Y, al mismo tiempo, desear una pronta y completa recuperación a los pilotos que han sufrido caídas durante la prueba. Todo mi ánimo para ellos y sus familias 

Mi reconocimiento también a la organización, a los equipos médicos y de emergencia, y a todos los profesionales que han trabajado con rapidez y eficacia para garantizar la seguridad.

❤️ El deporte de élite nos emociona, nos une y proyecta nuestro territorio al mundo. Orgullosa de poder apoyar y acoger eventos de este nivel.

#motogp #montmeló #rubialcor",10,anammartinezrubi,1970-01-21,facebook,igualtat_diversitat
1598093205651330,post,"🗳️Rubí rebrà tres milions d'euros dels nous pressupostos de la Generalitat 

Llegeix la NOTICIA ⬇️
https://www.radiorubi.cat/news/rubi-rebra-tres-milions-deuros-del-nou-pressupost-catala/",7,radiorubicat,1970-01-21,facebook,gestio_municipal
1597515785709072,post,👨‍👩‍👧‍👦 L’Ajuntament habilita aules d’estudi nocturnes pels estudiants de les PAU. Llegeix aquí la notícia ⬇️,4,radiorubicat,1970-01-21,facebook,politica
1597264829067501,post,"🖋️24 alumnes de les escoles Montessori i Pau Casals de Rubí participen al projecte ‘Sí que és Pau!’, una iniciativa per reflexionar sobre guerres, conflictes i cultura de la pau dins del programa CROMA 2.0. “La vida també són conflictes i aprendre a veure’ls i a resoldre’ls també forma part de la seva formació”. La directora de l'escola Pau Casals,Rosana Martín, explica el valor educatiu del projecte ‘Sí que és Pau!’.

Llegeix la NOTÍCIA⬇️
https://www.radiorubi.cat/news/alumnes-de-rubi-reflexionen-sobre-guerres-i-no-violencia-amb-el-projecte-si-que-es-pau/

Mira l'ENTREVISTA  a radiorubi.cat",9,radiorubicat,1970-01-21,facebook,joventut_educacio
1514904824009437,post,"📸 Quim Dasquens, protagonista del ""rotllo"" de maig del Gra

👉 Abans de l'acte es projectarà un mini-rotllo sorpresa de membres d'El Gra",2,totrubi,1970-01-21,facebook,urbanismo_limpieza
1514806914019228,post,"🔴📽️ La Generalitat paralitza el rodatge de Russell Crowe a Sant Cugat per la pesta porcina

👉 El govern català es reunirà amb l'alcalde de Sant Cugat per analitzar una possible flexibilització de les restriccions d'accés al medi natural",11,totrubi,1970-01-21,facebook,politica
1514198404080079,post,"🫶 Nova edició del programa Vacances en Pau, coordinat per Rubí Solidari

📖 L'entitat presentarà el llibret commemoratiu dels 30 anys el pròxim 27 de maig",5,totrubi,1970-01-21,facebook,solidaritat_social
1597212525739398,post,"👩‍👩‍👧‍👦 Reunió entre Educació i sindicats aquest dimarts a la tarda i vaga general del sector educatiu aquest dimecres 

Llegeix la NOTICIA ⬇️
https://www.radiorubi.cat/news/reunio-entre-educacio-i-sindicats-aquest-dimarts-a-la-tarda-i-vaga-general-del-sector-educatiu-aquest-dimecres/",0,radiorubicat,1970-01-21,facebook,servicios_publicos
1597173369076647,post,"👩‍👩‍👧‍👦 És època d'organitzar viatges i avui n'hem parlat amb la Maite Checa, de l'OMIC, especialment sobre els drets i deures que tenen els consumidors en relació amb el transport aeri i als viatges combinats.

Escolta el PÒDCAST ⬇️
https://www.radiorubi.cat/podcasts/entrevistes-rubi-al-dia/5386-drets-i-reclamacions-en-viatges-i-transport-aeri/",2,radiorubicat,1970-01-21,facebook,tecnologia_innovacio
1597161382411179,post,"🍽️ Aquest cap de setmana, Rubí acull la Festa de les Letras Galegas. Dimecres a partir de les 11:30 h pots guanyar una tapa gratis.
Sortegem:
-10 tapes de pop
-10 tapes de xurrasco
-10 tapes de lacón",1,radiorubicat,1970-01-21,facebook,urbanismo_limpieza
1514034594096460,post,"🤝 Els Casals Cívics de Rubí i Anna Murià de Terrassa celebren una jornada esportiva i de convivència

🤠 Gran espectacle de balls en línia i country, amb prop de 70 participants i gran èxit de públic",6,totrubi,1970-01-21,facebook,cultura_fiestas
1513948434105076,post,"🍽️ Tercer dijous de la Primavera de Tapes de Rubí

👉 GUIA | Tots els establiments, horaris i tapa que ofereixen",2,totrubi,1970-01-21,facebook,politica
1513834940783092,post,"📅 Què pots fer el cap de setmana del 22, 23 i 24 de maig a Rubí?

👉 El Primavera Espai Festival, la Txitxarel·lada de Rubeo Diablorum i l'Aplec dels Xatos, activitats més destacades",5,totrubi,1970-01-21,facebook,cultura_fiestas
1513418167491436,post,"🏆 Vuit Temps arrasa al Global Dance Spain

🕺 L'equip ja prepara el Mundial de Dansa que es farà a Sant Sebastià al juliol",7,totrubi,1970-01-21,facebook,deporte
1513340560832530,post,"🕺 The Community Dance Center entrega 1.400 euros del Dia de la Dansa a l'ASAV

👉 L'esdeveniment solidari es va celebrar el passat 19 d'abril al pavelló de La Llana",6,totrubi,1970-01-21,facebook,igualtat_diversitat
1513106040855982,post,"🟡 Educació proposa als docents una pujada de sou en 3 anys i més retribució per tutoria

👉 A més, planteja un augment de personal de 2.405 efectius, la majoria -més de 1.300 incorporacions- per a l'escola inclusiva",5,totrubi,1970-01-21,facebook,servicios_publicos
1594816102653478,post,"🫂 Hoy hemos compartido un día lleno de solidaridad, convivencia y buenos momentos junto a vecinos y vecinas de Rubí.

Desde @psc_rubi hemos organizado esta jornada solidaria junto a la asociación @_rubitea , compartiendo mucho más que una paella: apoyo, compromiso y comunidad.

❤️/ Gracias de corazón a todos los compañeros y compañeras que habéis hecho posible esta jornada con vuestro esfuerzo, ilusión y dedicación. Y también a todas las entidades y clubs que habéis colaborado y participado, sumando vuestro granito de arena para que este día haya sido tan especial.
——
🫂 Avui hem compartit una jornada plena de solidaritat, convivència i bons moments amb els veïns i veïnes de Rubí.

Des de @psc_rubi hem organitzat aquesta jornada solidària juntament amb l’associació @_rubitea , compartint molt més que una paella: suport, compromís i comunitat.

❤️/ Gràcies de tot cor a tots els companys i companyes que heu fet possible aquesta jornada amb el vostre esforç, il·lusió i dedicació. I també a totes les entitats i clubs que heu col·laborat i participat, aportant el vostre granet de sorra perquè aquest dia hagi estat tan especial.

#Rubitea #Paella #socialistes",39,anammartinezrubi,1970-01-21,facebook,solidaritat_social
1591903246278097,post,"Sabíeu que marques referents com Sensilis, Cumlaude Lab o Rilastil es fabriquen aquí mateix, a Rubí?

Avui hem visitat Dermofarm, una empresa de qualitat que és un autèntic orgull per a la nostra ciutat.

No només per la seva tecnologia capdavantera i els seus més de 10.000 m² dedicats a la innovació, sinó també pel seu ferm compromís amb el benestar i la cura de tot el seu equip humà.

És exemplar veure com una companyia combina el lideratge en 55 països amb una gestió tan propera i professional del seu talent.

El meu més sincer agraïment al Sr. Christophe Billet, CEO de Dermofarm; a l’Aleyda Maylinch, la Marta Cardellach, el David Vilaspasa, la Núria Ubach i a la resta del Comitè de Direcció per la seva excel·lent acollida, el seu temps i un tracte tan professional i proper durant tota la visita.
——
¿Sabías que marcas referentes como Sensilis, Cumlaude Lab o Rilastil se fabrican aquí mismo, en Rubí? 

Hoy hemos visitado Dermofarm, una empresa de calidad que es un auténtico orgullo para nuestra ciudad. 

No solo por su tecnología puntera y sus más de 10.000 m² de innovación, sino por su firme compromiso con el bienestar y el cuidado de todo su equipo humano.

Es ejemplar ver cómo una compañía combina el liderazgo en 55 países con una gestión tan cercana y profesional de su talento.

Mi más sincero agradecimiento al Sr. Christophe Billet, CEO de Dermofarm; a Aleyda Maylinch, Marta Cardellach, David Vilaspasa, Núria Ubach y al resto del Comité de Dirección por su excelente acogida, su tiempo y por un trato tan profesional y cercano durante toda la visita.

#dermofarm #empresadequalitat #fetarubí #orgulldeciutat #rubialcor",12,anammartinezrubi,1970-01-21,facebook,tecnologia_innovacio
1590977609703994,post,"🗓️ Marca la data al calendari: 7 de JUNY! 

Torna el “Camina, corre i balla contra el càncer infantil” a les pistes de Can Rosés. No es tracta només d’esport; es tracta de com acompanyem les persones en els moments difícils. 

✅ Inscriu-te i suma: Els grans avenços depenen de petits gestos col·lectius com la teva inscripció o el teu dorsal solidari.
✅ Recaptació solidària: Destinada íntegrament al Pediatric Cancer Center de Sant Joan de Déu per a la recerca i l’esperança de moltes famílies.
✅ Quan ens unim per ajudar, passen coses realment importants. 

🙏 Vull agrair a l’Associació “Camina, corre i balla contra el càncer infantil” la seva constància i implicació en arribar a aquesta novena edició. Sense el vostre compromís, aquest acte que ja forma part del calendari de la ciutat no seria possible. 

👣 No importa com et moguis, l’important és que hi siguis. 
T’esperem!
——
🗓️ ¡Marca la fecha en el calendario: 7 de JUNIO! 

Vuelve el “Camina, corre i balla contra el càncer infantil” a las pistas de Can Rosés. No se trata solo de deporte; se trata de cómo acompañamos a las personas en los momentos difíciles. 
✅ Inscríbete y suma: Los grandes avances dependen de pequeños gestos colectivos, como tu inscripción o tu dorsal solidario.
✅ Recaudación solidaria: Destinada íntegramente al Pediatric Cancer Center de Sant Joan de Déu para la investigación y la esperanza de muchas familias.
✅ Cuando nos unimos para ayudar, pasan cosas realmente importantes. 

🙏 Quiero agradecer a la Asociación “Camina, corre i balla contra el càncer infantil” su constancia e implicación al llegar a esta novena edición. Sin vuestro compromiso, este acto que ya forma parte del calendario de la ciudad no sería posible. 
👣 No importa cómo te muevas, lo importante es que estés allí.
¡Te esperamos!

#rubí #contrarlcáncerinfantil #rubialcor",25,anammartinezrubi,1970-01-21,facebook,solidaritat_social
1597091179084866,post,"🎟️ Aquesta tarda hi ha una nova sessió del cicle 'Explican's el teu rotllo' amb el fotògraf Quim Desquens que convida els rubinencs a mirar més enllà del clic 

Llegeix la NOTICIA ⬇️
https://www.radiorubi.cat/news/experiencies-i-tecnica-en-la-fotografia-de-viatges/",2,radiorubicat,1970-01-21,facebook,tecnologia_innovacio
1597057252421592,post,"🌳 Com es veurà l'eclipsi solar del 12 d'agost a Rubí? N'hem parlat amb l'entitat AstroRubí, qui assegura que els millors llocs per veure'l seran el Mirador de Can Tiraries i l'entorn de l'ermita de Sant Genís.

Llegeix la NOTICIA ⬇️
https://www.radiorubi.cat/news/titular-ecipsi/",0,radiorubicat,1970-01-21,facebook,tecnologia_innovacio
1596671152460202,post,🎫L'ermita de Sant Muç tornarà a tenir la figura del seu sant. El Centre d'Estudis Rubinencs-GCMR ha fet públic un projecte en el qual fa mesos que treballa: la confecció i donació d'una rèplica de la talla original que s'entregarà en un acte solemne aquest diumenge. Llegeix aquí la notícia ⬇️,10,radiorubicat,1970-01-21,facebook,joventut_educacio
1590055733129515,post,"Rubí al ❤️ : La nostra gent, el nostre orgull!

Rubí és la seva gent. I no hi ha res que ens arribi més al COR que veure com els nostres barris prenen vida a través de l’art. 

🎨 Per tercer any consecutiu, el projecte “Els rostres de la ciutat” arriba als nostres carrers, aquesta vegada en el marc de la COLOR Week i centrat en el barri de Ca n’Oriol. Volem donar un agraïment immens al Teo Vázquez per la sensibilitat amb què ha entrevistat els nostres veïns i veïnes, coneixent les seves històries de vida i fotografiant-los de la manera més espontània possible. 

El resultat és aquest meravellós mosaic que ens recorda per què sentim tant d’orgull de Rubí. A partir d’avui, aquests rostres tan emblemàtics us donaran la benvinguda i us faran somriure quan traspasseu el pont del carrer de la Mare de Déu de Lourdes. 

😊Us convidem a apropar-vos a Ca n’Oriol per conèixer de prop aquest treball artístic!
——
Rubí al ❤️: ¡Nuestra gente, nuestro orgullo!

Rubí es su gente. Y no hay nada que nos llegue más al corazón que ver cómo nuestros barrios cobran vida a través del arte. 

🎨 Por tercer año consecutivo, el proyecto “Els rostres de la ciutat” llega a nuestras calles, esta vez en el marco de la COLOR Week y centrado en el barrio de Ca n’Oriol. Queremos dar un agradecimiento inmenso a Teo Vázquez por la sensibilidad con la que ha entrevistado a nuestros vecinos y vecinas, conociendo sus historias de vida y fotografiándolos de la manera más espontánea posible. 

El resultado es este maravilloso mosaico que nos recuerda por qué sentimos tanto orgullo de Rubí. A partir de hoy, estos rostros tan emblemáticos os darán la bienvenida y os harán sonreír al cruzar el puente de la calle de la Mare de Déu de Lourdes. 

😊 ¡Os invitamos a acercaros a Ca n’Oriol para conocer de cerca este trabajo artístico!

#Rubí #RubiAlCor #Orgulldeciutat #ColorWeek",89,anammartinezrubi,1970-01-21,facebook,igualtat_diversitat
1589887313146357,post,"La notícia de l’ERE de FICOSA és un cop dur per a Rubí.

Rere els números hi ha més d’un centenar de veïns i veïnes que avui viuen una situació de gran incertesa, una preocupació que compartim també amb ciutats veïnes com Terrassa, que s’han vist igualment afectades.

Avui m’he reunit amb les diferents seccions sindicals de l’UGT, CCOO i CGT per conèixer de primera mà la seva situació i traslladar-los tot el nostre suport. Com a alcaldessa, la meva prioritat és estar al costat dels rubinencs i rubinenques en els moments difícils, escoltar-los i oferir-los el suport institucional del seu Ajuntament.

🫂 Tot el meu suport als treballadors i treballadores de FICOSA.
——
La noticia del ERE de FICOSA es un golpe duro para Rubí. 

Detrás de los números hay más de un centenar de vecinos y vecinas que hoy viven una situación de gran incertidumbre, una preocupación que compartimos también con ciudades vecinas como Terrassa, que se han visto igualmente afectadas.

Hoy me he reunido con las diferentes secciones sindicales de UGT, CCOO y CGT para conocer de primera mano su situación y trasladarles todo nuestro apoyo. Como alcaldesa, mi prioridad es estar al lado de los rubinenses en los momentos difíciles, escucharlos y ofrecerles el respaldo institucional de su Ayuntamiento.

🫂 Todo mi apoyo a los trabajadores y trabajadoras de FICOSA.

#Rubi #CCOO",19,anammartinezrubi,1970-01-21,facebook,politica
1588104739991281,post,"💃🏼¡Qué gran día he pasado hoy celebrando la Cruz de Mayo! 

Un auténtico placer compartir esta mañana en la Rambla del Ferrocarril, rodeada de tantos vecinos, vecinas y del cariño de nuestra gente. 

Quiero agradecer de todo corazón a la Casa de Andalucía en Rubí por su invitación y por el esfuerzo que dedican a mantener nuestras tradiciones más vibrantes que nunca. 
Desde la emotiva Misa Romera hasta el talento de los artistas y el Coro Raíces del Sur, me voy con el corazón lleno de arte y buena energía.

¡Gracias a todos por hacerme partícipe de este día tan especial! 🥘
——
💃🏼 Quin gran dia he passat avui celebrant la Cruz de Mayo!

Un autèntic plaer compartir aquest matí a la Rambla del Ferrocarril, rodejada de tants veïns, veïnes i de l’afecte de la nostra gent.
Vull agrair de tot cor a la Casa de Andalucía en Rubí la seva invitació i l’esforç que dediquen a mantenir les nostres tradicions més vibrants que mai. Des de l’emocionant Missa Romera fins al talent dels artistes i el Coro Raíces del Sur, me’n vaig amb el cor ple d’art i bona energia.

Gràcies a tothom per fer-me partícip d’aquest dia tan especial! 
🥘

#cruzdemayo #casandalucia #rubi #orgulldeciutat",81,anammartinezrubi,1970-01-21,facebook,reaccio_emocional
